국적,목적,YearMonth,Headcount
싱가포르,기타,2025-03-01,1454
인도네시아,관광,2025-03-01,20129
인도네시아,상용,2025-03-01,264
인도네시아,공용,2025-03-01,42
인도네시아,유학연수,2025-03-01,327
인도네시아,기타,2025-03-01,11563
아시아주 기타,관광,2025-03-01,5219
아시아주 기타,상용,2025-03-01,68
아시아주 기타,공용,2025-03-01,232
아시아주 기타,유학연수,2025-03-01,2482
아시아주 기타,기타,2025-03-01,11898
중 동,관광,2025-03-01,14115
중 동,상용,2025-03-01,800
중 동,공용,2025-03-01,78
중 동,유학연수,2025-03-01,3329
중 동,기타,2025-03-01,5915
우즈베키스탄,관광,2025-03-01,464
우즈베키스탄,상용,2025-03-01,325
우즈베키스탄,공용,2025-03-01,10
우즈베키스탄,유학연수,2025-03-01,2458
우즈베키스탄,기타,2025-03-01,2572
터  키,관광,2025-03-01,4134
터  키,상용,2025-03-01,13
터  키,공용,2025-03-01,15
터  키,유학연수,2025-03-01,122
터  키,기타,2025-03-01,1156
이스라엘,관광,2025-03-01,1975
이스라엘,상용,2025-03-01,5
이스라엘,공용,2025-03-01,16
이스라엘,유학연수,2025-03-01,6
이스라엘,기타,2025-03-01,27
이  란,관광,2025-03-01,525
이  란,상용,2025-03-01,32
이  란,공용,2025-03-01,2
이  란,유학연수,2025-03-01,34
이  란,기타,2025-03-01,40
카자흐스탄,관광,2025-03-01,4586
카자흐스탄,상용,2025-03-01,9
카자흐스탄,공용,2025-03-01,9
카자흐스탄,유학연수,2025-03-01,340
카자흐스탄,기타,2025-03-01,1323
요르단,관광,2025-03-01,120
요르단,상용,2025-03-01,28
요르단,공용,2025-03-01,1
요르단,유학연수,2025-03-01,8
요르단,기타,2025-03-01,40
사우디아라비아,관광,2025-03-01,674
사우디아라비아,상용,2025-03-01,40
사우디아라비아,공용,2025-03-01,13
사우디아라비아,유학연수,2025-03-01,43
사우디아라비아,기타,2025-03-01,19
이라크,관광,2025-03-01,125
이라크,상용,2025-03-01,86
이라크,공용,2025-03-01,1
이라크,유학연수,2025-03-01,3
이라크,기타,2025-03-01,9
중 동 기타,관광,2025-03-01,1512
중 동 기타,상용,2025-03-01,262
중 동 기타,공용,2025-03-01,11
중 동 기타,유학연수,2025-03-01,315
중 동 기타,기타,2025-03-01,729
미 주,관광,2025-03-01,143251
미 주,상용,2025-03-01,366
미 주,공용,2025-03-01,2257
미 주,유학연수,2025-03-01,440
미 주,기타,2025-03-01,27319
미  국,관광,2025-03-01,108594
미  국,상용,2025-03-01,257
미  국,공용,2025-03-01,2133
미  국,유학연수,2025-03-01,272
미  국,기타,2025-03-01,20861
에콰도르,관광,2025-03-01,228
에콰도르,상용,2025-03-01,0
에콰도르,공용,2025-03-01,3
에콰도르,유학연수,2025-03-01,17
에콰도르,기타,2025-03-01,54
쿠  바,관광,2025-03-01,8
쿠  바,상용,2025-03-01,0
쿠  바,공용,2025-03-01,0
쿠  바,유학연수,2025-03-01,1
쿠  바,기타,2025-03-01,3
캐나다,관광,2025-03-01,20831
캐나다,상용,2025-03-01,31
캐나다,공용,2025-03-01,69
캐나다,유학연수,2025-03-01,21
캐나다,기타,2025-03-01,4066
브라질,관광,2025-03-01,3493
브라질,상용,2025-03-01,47
브라질,공용,2025-03-01,11
브라질,유학연수,2025-03-01,23
브라질,기타,2025-03-01,438
멕시코,관광,2025-03-01,5700
멕시코,상용,2025-03-01,9
멕시코,공용,2025-03-01,7
멕시코,유학연수,2025-03-01,35
멕시코,기타,2025-03-01,798
칠  레,관광,2025-03-01,612
칠  레,상용,2025-03-01,5
칠  레,공용,2025-03-01,1
칠  레,유학연수,2025-03-01,6
칠  레,기타,2025-03-01,64
아르헨티나,관광,2025-03-01,932
아르헨티나,상용,2025-03-01,0
아르헨티나,공용,2025-03-01,0
아르헨티나,유학연수,2025-03-01,3
아르헨티나,기타,2025-03-01,159
콜롬비아,관광,2025-03-01,971
콜롬비아,상용,2025-03-01,0
콜롬비아,공용,2025-03-01,9
콜롬비아,유학연수,2025-03-01,22
콜롬비아,기타,2025-03-01,248
페  루,관광,2025-03-01,455
페  루,상용,2025-03-01,1
페  루,공용,2025-03-01,3
페  루,유학연수,2025-03-01,18
페  루,기타,2025-03-01,148
베네수엘라,관광,2025-03-01,152
베네수엘라,상용,2025-03-01,1
베네수엘라,공용,2025-03-01,4
베네수엘라,유학연수,2025-03-01,3
베네수엘라,기타,2025-03-01,38
미 주 기타,관광,2025-03-01,1275
미 주 기타,상용,2025-03-01,15
미 주 기타,공용,2025-03-01,17
미 주 기타,유학연수,2025-03-01,19
미 주 기타,기타,2025-03-01,442
구 주,관광,2025-03-01,90222
구 주,상용,2025-03-01,887
구 주,공용,2025-03-01,231
구 주,유학연수,2025-03-01,1376
구 주,기타,2025-03-01,18556
러시아(연방),관광,2025-03-01,12193
러시아(연방),상용,2025-03-01,122
러시아(연방),공용,2025-03-01,15
러시아(연방),유학연수,2025-03-01,331
러시아(연방),기타,2025-03-01,6661
폴란드,관광,2025-03-01,4056
폴란드,상용,2025-03-01,5
폴란드,공용,2025-03-01,19
폴란드,유학연수,2025-03-01,31
폴란드,기타,2025-03-01,871
덴마크,관광,2025-03-01,1277
덴마크,상용,2025-03-01,21
덴마크,공용,2025-03-01,4
덴마크,유학연수,2025-03-01,10
덴마크,기타,2025-03-01,91
그리스,관광,2025-03-01,924
그리스,상용,2025-03-01,15
그리스,공용,2025-03-01,2
그리스,유학연수,2025-03-01,2
그리스,기타,2025-03-01,257
스위스,관광,2025-03-01,2082
스위스,상용,2025-03-01,4
스위스,공용,2025-03-01,2
스위스,유학연수,2025-03-01,26
스위스,기타,2025-03-01,196
노르웨이,관광,2025-03-01,1100
노르웨이,상용,2025-03-01,22
노르웨이,공용,2025-03-01,0
노르웨이,유학연수,2025-03-01,24
노르웨이,기타,2025-03-01,46
스페인,관광,2025-03-01,3713
스페인,상용,2025-03-01,17
스페인,공용,2025-03-01,11
스페인,유학연수,2025-03-01,60
스페인,기타,2025-03-01,263
루마니아,관광,2025-03-01,1442
루마니아,상용,2025-03-01,9
루마니아,공용,2025-03-01,9
루마니아,유학연수,2025-03-01,13
루마니아,기타,2025-03-01,450
벨기에,관광,2025-03-01,1342
벨기에,상용,2025-03-01,20
벨기에,공용,2025-03-01,2
벨기에,유학연수,2025-03-01,18
벨기에,기타,2025-03-01,183
독  일,관광,2025-03-01,16159
독  일,상용,2025-03-01,183
독  일,공용,2025-03-01,18
독  일,유학연수,2025-03-01,151
독  일,기타,2025-03-01,1823
영  국,관광,2025-03-01,14441
영  국,상용,2025-03-01,50
영  국,공용,2025-03-01,30
영  국,유학연수,2025-03-01,91
영  국,기타,2025-03-01,1105
프랑스,관광,2025-03-01,10903
프랑스,상용,2025-03-01,182
프랑스,공용,2025-03-01,55
프랑스,유학연수,2025-03-01,358
프랑스,기타,2025-03-01,1332
네덜란드,관광,2025-03-01,3548
네덜란드,상용,2025-03-01,22
네덜란드,공용,2025-03-01,16
네덜란드,유학연수,2025-03-01,24
네덜란드,기타,2025-03-01,977
우크라이나,관광,2025-03-01,640
우크라이나,상용,2025-03-01,74
우크라이나,공용,2025-03-01,3
우크라이나,유학연수,2025-03-01,26
우크라이나,기타,2025-03-01,1238
이탈리아,관광,2025-03-01,4826
이탈리아,상용,2025-03-01,57
이탈리아,공용,2025-03-01,15
이탈리아,유학연수,2025-03-01,52
이탈리아,기타,2025-03-01,753
불가리아,관광,2025-03-01,780
불가리아,상용,2025-03-01,1
불가리아,공용,2025-03-01,2
불가리아,유학연수,2025-03-01,8
불가리아,기타,2025-03-01,158
스웨덴,관광,2025-03-01,1751
스웨덴,상용,2025-03-01,12
스웨덴,공용,2025-03-01,3
스웨덴,유학연수,2025-03-01,18
스웨덴,기타,2025-03-01,104
구 주 기타,관광,2025-03-01,9045
구 주 기타,상용,2025-03-01,71
구 주 기타,공용,2025-03-01,25
구 주 기타,유학연수,2025-03-01,133
구 주 기타,기타,2025-03-01,2048
대양주,관광,2025-03-01,21952
대양주,상용,2025-03-01,76
대양주,공용,2025-03-01,60
대양주,유학연수,2025-03-01,24
대양주,기타,2025-03-01,2705
오스트레일리아,관광,2025-03-01,18595
오스트레일리아,상용,2025-03-01,62
오스트레일리아,공용,2025-03-01,55
오스트레일리아,유학연수,2025-03-01,15
오스트레일리아,기타,2025-03-01,1847
뉴질랜드,관광,2025-03-01,3195
뉴질랜드,상용,2025-03-01,13
뉴질랜드,공용,2025-03-01,3
뉴질랜드,유학연수,2025-03-01,3
뉴질랜드,기타,2025-03-01,788
키리바시,관광,2025-03-01,1
키리바시,공용,2025-03-01,0
키리바시,유학연수,2025-03-01,2
키리바시,기타,2025-03-01,3
피  지,관광,2025-03-01,40
피  지,공용,2025-03-01,0
피  지,유학연수,2025-03-01,2
피  지,기타,2025-03-01,13
대양주 기타,관광,2025-03-01,121
대양주 기타,상용,2025-03-01,1
대양주 기타,공용,2025-03-01,2
대양주 기타,유학연수,2025-03-01,2
대양주 기타,기타,2025-03-01,54
아프리카주,관광,2025-03-01,1446
아프리카주,상용,2025-03-01,288
아프리카주,공용,2025-03-01,72
아프리카주,유학연수,2025-03-01,353
아프리카주,기타,2025-03-01,3129
남아프리카 공화국,관광,2025-03-01,506
남아프리카 공화국,상용,2025-03-01,3
남아프리카 공화국,공용,2025-03-01,1
남아프리카 공화국,유학연수,2025-03-01,6
남아프리카 공화국,기타,2025-03-01,792
나이지리아,관광,2025-03-01,47
나이지리아,상용,2025-03-01,46
나이지리아,공용,2025-03-01,7
나이지리아,유학연수,2025-03-01,22
나이지리아,기타,2025-03-01,26
이집트,관광,2025-03-01,179
이집트,상용,2025-03-01,57
이집트,공용,2025-03-01,10
이집트,유학연수,2025-03-01,25
이집트,기타,2025-03-01,164
아프리카주 기타,관광,2025-03-01,714
아프리카주 기타,상용,2025-03-01,182
아프리카주 기타,공용,2025-03-01,54
아프리카주 기타,유학연수,2025-03-01,300
아프리카주 기타,기타,2025-03-01,2147
기 타,관광,2025-03-01,16
기 타,상용,2025-03-01,1
기 타,공용,2025-03-01,0
기 타,유학연수,2025-03-01,0
기 타,기타,2025-03-01,2515
교포,기타,2025-03-01,2506
미상,관광,2025-03-01,16
미상,상용,2025-03-01,1
미상,공용,2025-03-01,0
미상,유학연수,2025-03-01,0
미상,기타,2025-03-01,9
전 체, ,2025-03-01,1614596
전 체, ,2025-03-01,0
아시아주,관광,2025-04-01,1066136
아시아주,상용,2025-04-01,8770
아시아주,공용,2025-04-01,2144
아시아주,유학연수,2025-04-01,15079
아시아주,기타,2025-04-01,159117
일  본,관광,2025-04-01,252679
일  본,상용,2025-04-01,958
일  본,공용,2025-04-01,168
일  본,유학연수,2025-04-01,375
일  본,기타,2025-04-01,3723
인  도,관광,2025-04-01,8687
인  도,상용,2025-04-01,1989
인  도,공용,2025-04-01,48
인  도,유학연수,2025-04-01,54
인  도,기타,2025-04-01,10418
베트남,관광,2025-04-01,28853
베트남,상용,2025-04-01,317
베트남,공용,2025-04-01,142
베트남,유학연수,2025-04-01,1452
베트남,기타,2025-04-01,22028
미얀마,관광,2025-04-01,1924
미얀마,상용,2025-04-01,27
미얀마,공용,2025-04-01,23
미얀마,유학연수,2025-04-01,74
미얀마,기타,2025-04-01,4829
몽  골,관광,2025-04-01,11644
몽  골,상용,2025-04-01,53
몽  골,공용,2025-04-01,276
몽  골,유학연수,2025-04-01,381
몽  골,기타,2025-04-01,642
스리랑카,관광,2025-04-01,546
스리랑카,상용,2025-04-01,36
스리랑카,공용,2025-04-01,2
스리랑카,유학연수,2025-04-01,15
스리랑카,기타,2025-04-01,1643
파키스탄,관광,2025-04-01,361
파키스탄,상용,2025-04-01,181
파키스탄,공용,2025-04-01,14
파키스탄,유학연수,2025-04-01,75
파키스탄,기타,2025-04-01,611
방글라데시,관광,2025-04-01,515
방글라데시,상용,2025-04-01,73
방글라데시,공용,2025-04-01,68
방글라데시,유학연수,2025-04-01,72
방글라데시,기타,2025-04-01,1143
중  국,관광,2025-04-01,378953
중  국,상용,2025-04-01,3770
중  국,공용,2025-04-01,377
중  국,유학연수,2025-04-01,11835
중  국,기타,2025-04-01,48295
대  만,관광,2025-04-01,150603
대  만,상용,2025-04-01,100
대  만,공용,2025-04-01,11
대  만,유학연수,2025-04-01,213
대  만,기타,2025-04-01,686
필리핀,관광,2025-04-01,40452
필리핀,상용,2025-04-01,555
필리핀,공용,2025-04-01,212
필리핀,유학연수,2025-04-01,47
필리핀,기타,2025-04-01,28127
홍  콩,관광,2025-04-01,64140
홍  콩,상용,2025-04-01,59
홍  콩,공용,2025-04-01,4
홍  콩,유학연수,2025-04-01,101
홍  콩,기타,2025-04-01,287
태  국,관광,2025-04-01,35589
태  국,상용,2025-04-01,99
태  국,공용,2025-04-01,363
태  국,유학연수,2025-04-01,77
태  국,기타,2025-04-01,4561
말레이시아,관광,2025-04-01,28045
말레이시아,상용,2025-04-01,147
말레이시아,공용,2025-04-01,18
말레이시아,유학연수,2025-04-01,77
말레이시아,기타,2025-04-01,2524
싱가포르,관광,2025-04-01,36300
싱가포르,상용,2025-04-01,116
싱가포르,공용,2025-04-01,11
싱가포르,유학연수,2025-04-01,17
싱가포르,기타,2025-04-01,1509
인도네시아,관광,2025-04-01,20200
인도네시아,상용,2025-04-01,224
인도네시아,공용,2025-04-01,136
인도네시아,유학연수,2025-04-01,115
인도네시아,기타,2025-04-01,15905
아시아주 기타,관광,2025-04-01,6645
아시아주 기타,상용,2025-04-01,66
아시아주 기타,공용,2025-04-01,271
아시아주 기타,유학연수,2025-04-01,99
아시아주 기타,기타,2025-04-01,12186
중 동,관광,2025-04-01,20329
중 동,상용,2025-04-01,1218
중 동,공용,2025-04-01,59
중 동,유학연수,2025-04-01,444
중 동,기타,2025-04-01,6386
우즈베키스탄,관광,2025-04-01,773
우즈베키스탄,상용,2025-04-01,386
우즈베키스탄,공용,2025-04-01,1
우즈베키스탄,유학연수,2025-04-01,208
우즈베키스탄,기타,2025-04-01,2724
터  키,관광,2025-04-01,5848
터  키,상용,2025-04-01,17
터  키,공용,2025-04-01,13
터  키,유학연수,2025-04-01,38
터  키,기타,2025-04-01,1184
이스라엘,관광,2025-04-01,2993
이스라엘,상용,2025-04-01,7
이스라엘,공용,2025-04-01,15
이스라엘,유학연수,2025-04-01,2
이스라엘,기타,2025-04-01,35
이  란,관광,2025-04-01,376
이  란,상용,2025-04-01,20
이  란,공용,2025-04-01,0
이  란,유학연수,2025-04-01,12
이  란,기타,2025-04-01,36
카자흐스탄,관광,2025-04-01,4628
카자흐스탄,상용,2025-04-01,17
카자흐스탄,공용,2025-04-01,5
카자흐스탄,유학연수,2025-04-01,73
카자흐스탄,기타,2025-04-01,1321
요르단,관광,2025-04-01,81
요르단,상용,2025-04-01,86
요르단,공용,2025-04-01,1
요르단,유학연수,2025-04-01,0
요르단,기타,2025-04-01,37
사우디아라비아,관광,2025-04-01,1888
사우디아라비아,상용,2025-04-01,63
사우디아라비아,공용,2025-04-01,4
사우디아라비아,유학연수,2025-04-01,55
사우디아라비아,기타,2025-04-01,39
이라크,관광,2025-04-01,126
이라크,상용,2025-04-01,118
이라크,공용,2025-04-01,1
이라크,유학연수,2025-04-01,1
이라크,기타,2025-04-01,28
중 동 기타,관광,2025-04-01,3616
중 동 기타,상용,2025-04-01,504
중 동 기타,공용,2025-04-01,19
중 동 기타,유학연수,2025-04-01,55
중 동 기타,기타,2025-04-01,982
미 주,관광,2025-04-01,175843
미 주,상용,2025-04-01,357
미 주,공용,2025-04-01,4420
미 주,유학연수,2025-04-01,209
미 주,기타,2025-04-01,25815
미  국,관광,2025-04-01,129889
미  국,상용,2025-04-01,244
미  국,공용,2025-04-01,4329
미  국,유학연수,2025-04-01,139
미  국,기타,2025-04-01,18780
에콰도르,관광,2025-04-01,250
에콰도르,상용,2025-04-01,0
에콰도르,공용,2025-04-01,3
에콰도르,유학연수,2025-04-01,1
에콰도르,기타,2025-04-01,61
쿠  바,관광,2025-04-01,6
쿠  바,상용,2025-04-01,0
쿠  바,공용,2025-04-01,0
쿠  바,유학연수,2025-04-01,0
쿠  바,기타,2025-04-01,4
캐나다,관광,2025-04-01,26719
캐나다,상용,2025-04-01,34
캐나다,공용,2025-04-01,30
캐나다,유학연수,2025-04-01,21
캐나다,기타,2025-04-01,4168
브라질,관광,2025-04-01,3884
브라질,상용,2025-04-01,53
브라질,공용,2025-04-01,18
브라질,유학연수,2025-04-01,8
브라질,기타,2025-04-01,548
멕시코,관광,2025-04-01,9139
멕시코,상용,2025-04-01,8
멕시코,공용,2025-04-01,19
멕시코,유학연수,2025-04-01,19
멕시코,기타,2025-04-01,792
칠  레,관광,2025-04-01,760
칠  레,상용,2025-04-01,3
칠  레,공용,2025-04-01,0
칠  레,유학연수,2025-04-01,1
칠  레,기타,2025-04-01,87
아르헨티나,관광,2025-04-01,1005
아르헨티나,상용,2025-04-01,1
아르헨티나,공용,2025-04-01,1
아르헨티나,유학연수,2025-04-01,1
아르헨티나,기타,2025-04-01,215
콜롬비아,관광,2025-04-01,1555
콜롬비아,상용,2025-04-01,0
콜롬비아,공용,2025-04-01,8
콜롬비아,유학연수,2025-04-01,2
콜롬비아,기타,2025-04-01,287
페  루,관광,2025-04-01,642
페  루,상용,2025-04-01,3
페  루,공용,2025-04-01,4
페  루,유학연수,2025-04-01,2
페  루,기타,2025-04-01,176
베네수엘라,관광,2025-04-01,186
베네수엘라,상용,2025-04-01,3
베네수엘라,공용,2025-04-01,1
베네수엘라,유학연수,2025-04-01,1
베네수엘라,기타,2025-04-01,37
미 주 기타,관광,2025-04-01,1808
미 주 기타,상용,2025-04-01,8
미 주 기타,공용,2025-04-01,7
미 주 기타,유학연수,2025-04-01,14
미 주 기타,기타,2025-04-01,660
구 주,관광,2025-04-01,145682
구 주,상용,2025-04-01,854
구 주,공용,2025-04-01,207
구 주,유학연수,2025-04-01,728
구 주,기타,2025-04-01,21092
러시아(연방),관광,2025-04-01,18959
러시아(연방),상용,2025-04-01,132
러시아(연방),공용,2025-04-01,5
러시아(연방),유학연수,2025-04-01,77
러시아(연방),기타,2025-04-01,7654
폴란드,관광,2025-04-01,5145
폴란드,상용,2025-04-01,18
폴란드,공용,2025-04-01,11
폴란드,유학연수,2025-04-01,22
폴란드,기타,2025-04-01,807
덴마크,관광,2025-04-01,2028
덴마크,상용,2025-04-01,23
